Node Type,name,single,release_date,genre,notable,id,written_date,stage_name,notoriety_date,release_year,grau_saida,grau_entrada,grau_total
Song,Saint Peter's Silent Whispers,True,2013,Synthwave,True,4856,,,,2013.0,2,4,6
Person,Maik Eckbauer,,,,,4857,,,,,3,0,3
RecordLabel,Guillemont Sounds,,,,,4858,,,,,0,1,1
Song,Echoes of Marco's Streets,True,2000,Dream Pop,True,4859,,,,2000.0,2,3,5
Person,Tao Yang,,,,,4860,,,,,3,0,3
Song,Civic Pride: A Municipal Melody,True,1996,Speed Metal,True,4861,1996,,1996,1996.0,3,8,11
Song,Cornerstone of Community,False,2026,Americana,True,4862,,,,2026.0,3,4,7
Person,Xiulan Sun,,,,,4863,,,,,1,0,1
Person,Xiulan Du,,,,,4864,,,,,1,0,1
Song,Marco's Heartbeat: A Local Hymn,True,2017,Psychedelic Rock,True,4865,,,2017,2017.0,3,4,7
Person,Traudl Jacob,,,,,4866,,,,,1,0,1
Person,Alexa Adolph,,,,,4867,,,,,2,0,2
Person,Hanne Kambs,,,,,4868,,,,,1,0,1
RecordLabel,Palazzo Rhythm,,,,,4869,,,,,0,1,1
Album,Whispers of the Trembling Heart,,2020,Speed Metal,True,4870,,,,2020.0,5,5,10
Person,Sharon Scott,,,,,4871,,,,,3,0,3
Album,Breath Between Heartbeats,,2020,Dream Pop,True,4872,,,,2020.0,3,8,11
Person,Stephen Pope,,,,,4873,,,,,2,0,2
Person,Paul Castro,,,,,4874,,,,,4,0,4
Person,Kathy Castro,,,,,4875,,,,,2,0,2
Person,Karen Sanchez,,,,,4876,,,,,1,0,1
Person,Mark Trujillo,,,,,4877,,,,,2,0,2
Person,David Armstrong,,,,,4878,,,,,2,0,2
RecordLabel,Cascata Sonora,,,,,4879,,,,,0,4,4
Song,"Soft Sighs, Silent Storms",True,2016,Alternative Rock,True,4880,,,2016,2016.0,2,7,9
Person,Jaime Arrieta,,,,,4881,,Aether,,,1,0,1
Person,Diana Lledó Colomer,,,,,4882,,,,,1,0,1
Person,Justin Wyatt,,,,,4883,,,,,1,0,1
Song,The Gentle Pulse of Longing,True,2004,Doom Metal,True,4884,,,,2004.0,2,12,14
Person,Betti Löffler,,,,,4885,,,,,1,0,1
Person,Florence Martin,,,,,4886,,,,,2,0,2
Person,Ida Loos,,,,,4887,,,,,1,0,1
Person,Melissa Miller,,,,,4888,,,,,3,0,3
Person,Kuno Grein Groth,,,,,4889,,,,,2,0,2
Song,Naked Spectrum,False,2022,Desert Rock,True,4890,2022,,2022,2022.0,3,10,13
Person,Jing Qian,,,,,4891,,,,,3,0,3
Song,Beneath the Mask,True,2027,Jazz Surf Rock,True,4892,,,,2027.0,2,4,6
Person,Jie Mao,,,,,4893,,,,,1,0,1
Person,Guiying Su,,,,,4894,,,,,1,0,1
Person,Xiulan Wan,,,,,4895,,,,,1,0,1
Person,Wei Mo,,,,,4896,,,,,1,0,1
Song,Unfiltered Light,True,2016,Blues Rock,True,4897,,,,2016.0,3,3,6
Person,Scott Flores,,,,,4898,,,,,4,0,4
Person,Mark Singleton,,,,,4899,,,,,1,0,1
Song,Raw Palette,True,2023,Doom Metal,True,4900,2023,,,2023.0,5,3,8
Person,Frédérique Peron,,,,,4901,,,,,2,0,2
Person,Megan Baird,,,,,4902,,,,,2,0,2
Song,Fanfare of Folly,True,2014,Indie Rock,True,4903,,,2014,2014.0,2,5,7
Person,Amélie Peltier,,,,,4904,,,,,2,0,2
Person,Guillaume Cohen du Leduc,,,,,4905,,,,,1,0,1
Person,Wendy Nelson,,,,,4906,,,,,1,0,1
Person,Jerry Abbott,,,,,4907,,,,,1,0,1
RecordLabel,Toro Tracks,,,,,4908,,,,,0,4,4
Album,Battlefield Ballad,,2026,Alternative Rock,True,4909,,,,2026.0,3,3,6
Person,Cengiz Knappe,,,,,4910,,,,,4,0,4
Person,Nicolai Caspar,,,,,4911,,,,,1,0,1
Album,Satirical Skirmish,,2028,Space Rock,True,4912,,,,2028.0,3,7,10
Person,Victor Scott,,,,,4913,,,,,1,0,1
Person,Mark Mueller,,,,,4914,,,,,1,0,1
Person,Sherry Flores,,,,,4915,,,,,1,0,1
Person,Brandi Price,,,,,4916,,,,,1,0,1
Person,Katherine Dodson,,,,,4917,,,,,2,0,2
Person,Xia Li,,,,,4918,,,,,1,0,1
RecordLabel,Resilient Recordings,,,,,4919,,,,,0,2,2
Song,Comedic Conflict,True,2029,Darkwave,True,4920,,,,2029.0,7,5,12
Person,Nicholas Mckinney,,,,,4921,,,,,1,0,1
Person,Jeanette Bass,,,,,4922,,,,,1,0,1
Person,Jennifer Allen,,,,,4923,,,,,1,0,1
Person,Devon White,,,,,4924,,,,,2,0,2
RecordLabel,Arbor Sound,,,,,4925,,,,,0,4,4
Song,Street Corner Serenade,True,2015,Southern Gothic Rock,True,4926,,,,2015.0,3,7,10
Person,Victoria Johnson,,,,,4927,,,,,1,0,1
Person,Gloria Lewis,,,,,4928,,,,,2,0,2
Person,Jerry Ruiz,,,,,4929,,,,,1,0,1
Person,Bianca Weber,,,,,4930,,,,,5,0,5
RecordLabel,Tidal Verse Records,,,,,4931,,,,,0,5,5
Album,Harmony in the Alleyway,,1987,Speed Metal,True,4932,,,,1987.0,3,7,10
Song,Whispers and Echoes,True,2022,Symphonic Metal,True,4933,2016,,,2022.0,2,4,6
Person,Tao Qiao,,,,,4934,,,,,1,0,1
Song,Vintage Voices,False,2030,Synthwave,True,4935,,,,2030.0,6,4,10
Person,Megan Gilmore,,,,,4936,,,,,4,0,4
Album,Priceless Heart,,2000,Southern Gothic Rock,False,4937,,,,2000.0,4,10,14
Person,Frau Viola Ullmann,,,,,4938,,,,,1,0,1
Person,Thies Seifert,,,,,4939,,,,,1,0,1
Person,Alicia Heinz,,,,,4940,,,,,2,0,2
Person,Rose-Marie Schmidtke,,,,,4941,,,,,2,0,2
Person,Ivona Žáková,,,,,4942,,,,,2,0,2
Person,Ilona Stolze,,,,,4943,,,,,4,0,4
RecordLabel,Scribe Sound,,,,,4944,,,,,0,2,2
Album,Beyond the Price Tag,,2026,Desert Rock,False,4945,2020,,,2026.0,10,3,13
Person,Christopher Conway,,,,,4946,,,,,1,0,1
Person,Samantha Mcneil,,,,,4947,,,,,1,0,1
Person,Isaac Brown,,,,,4948,,,,,1,0,1
RecordLabel,Brandizzo Sound,,,,,4949,,,,,0,1,1
Song,Integrity's Valor,False,2025,Americana,True,4950,,,,2025.0,3,5,8
Person,Xiuying Qin,,,,,4951,,,,,1,0,1
Person,Heinz-Gerd Klapp,,,,,4952,,,,,2,0,2
Person,Ivo Ziegert,,,,,4953,,,,,2,0,2
Person,Brita Holsten,,,,,4954,,,,,2,0,2
Album,Unbroken Dignity,,2027,Indie Rock,True,4955,,,,2027.0,2,2,4
Person,Bianca Pugliese,,,,,4956,, Banks,,,1,0,1
Person,Baccio Caracciolo-Pelli,,,,,4957,,,,,1,0,1
RecordLabel,Horizon Echo Records,,,,,4958,,,,,0,2,2
Song,Whispers of Minor Keys,False,2023,Indie Rock,True,4959,,,,2023.0,6,3,9
Person,Michael Perkins,,,,,4960,,,,,2,0,2
Song,Cascading Shadows in C,True,2020,Indie Pop,True,4961,2020,,,2020.0,4,5,9
Person,Russell Ruiz,,,,,4962,,,,,2,0,2
Person,Lawrence Cooper,,,,,4963,,,,,4,0,4
RecordLabel,Guà Resonance,,,,,4964,,,,,0,2,2
Song,Moonlit Melancholy,True,2020,Synthwave,True,4965,,,,2020.0,2,4,6
Person,Larry Bailey,,,,,4966,,,,,1,0,1
Person,Kerri Castillo,,,,,4967,,,,,3,0,3
Person,Christine Mendoza,,,,,4968,,,,,1,0,1
Song,Echoes of Unresolved Harmony,True,2017,Dream Pop,True,4969,,,,2017.0,3,4,7
Person,Chao Wu,,,,,4970,,,,,1,0,1
Person,Juan Jia,,,,,4971,,,,,3,0,3
Person,Xiulan Cao,,,,,4972,,,,,2,0,2
Song,Rhythm of Rio's Soul,True,2024,Dream Pop,True,4973,,,,2024.0,4,10,14
Person,Juan Tao,,,,,4974,,,,,1,0,1
Person,Jun Hao,,,,,4975,,,,,2,0,2
Person,Xiulan Hao,,,,,4976,,,,,3,0,3
Person,Xiuying Liao,,,,,4977,,,,,1,0,1
Person,Aaron Horton,,,,,4978,,,,,1,0,1
Person,Xiuying Ye,,,,,4979,,,,,2,0,2
Person,Guiying Yuan,,,,,4980,,,,,5,0,5
Song,Samba's Heartbeat,False,2024,Space Rock,True,4981,2024,,,2024.0,3,11,14
Person,Xiulan Liu,,,,,4982,,,,,1,0,1
Person,Lei Cheng,,,,,4983,,,,,1,0,1
Person,Gang Fan,,,,,4984,,,,,2,0,2
Song,Dancing Through the Drums,False,2026,Indie Folk,True,4985,,,,2026.0,3,11,14
Person,Xia Tan,,,,,4986,,,,,1,0,1
Person,Lei Shi,,,,,4987,,,,,1,0,1
Person,Xiulan Meng,,,,,4988,,,,,2,0,2
Person,Gang Zeng,,,,,4989,,,,,2,0,2
Person,Chao Hou,,,,,4990,,,,,1,0,1
Person,Kristine Bullock,,,,,4991,,,,,1,0,1
Song,Carnival's Pulse,True,1997,Indie Pop,True,4992,,,,1997.0,4,7,11
Person,Hans-Eberhard Schleich,,,,,4993,,,,,2,0,2
Person,Ida Stolze-Lübs,,,,,4994,,,,,1,0,1
Person,Carmine Harloff,,,,,4995,,,,,1,0,1
Song,Seven Tones of Twilight,True,2001,Synthwave,True,4996,,,,2001.0,2,7,9
Person,Tammy Wilcox,,,,,4997,,Silver Halcyon,,,2,0,2
Person,Christine Olson,,,,,4998,,,,,2,0,2
Person,Megan Mcclure,,,,,4999,,,,,1,0,1
RecordLabel,Outernative,,,,,5000,,,,,0,1,1
Song,Chamber of Seven Shadows,False,1994,Indie Rock,True,5001,1991,,,1994.0,2,1,3
Person,Svetlana Freudenberger,,,,,5002,,,,,1,0,1
RecordLabel,Emperor Harmony,,,,,5003,,,,,0,1,1
Song,Harmonic Septet in Amber,True,2021,Synthwave,True,5004,,,,2021.0,4,10,14
Person,Na Kong,,,,,5005,,,,,1,0,1
Person,Tao Kang,,,,,5006,,,,,3,0,3
Person,Yang Xiao,,,,,5007,,,,,1,0,1
Person,Fang Kong,,,,,5008,,,,,2,0,2
Song,Echoes of Eight Strings,False,2023,Dream Pop,True,5009,2023,,,2023.0,2,5,7
Person,William White,,,,,5010,, J.T. Rose,,,2,0,2
Person,Tao Gao,,,,,5011,,,,,3,0,3
RecordLabel,Riverstone,,,,,5012,,,,,0,1,1
Song,Leaky Life Blues,True,2022,Indie Folk,True,5013,2022,,,2022.0,2,5,7
Person,Javi Fuente Benavente,,,,,5014,,,,,1,0,1
Person,Candela Pallarès Artigas,,,,,5015,,,,,3,0,3
Person,Feliciana Figuerola Cruz,,,,,5016,,,,,8,0,8
RecordLabel,Sinaloan Rhythms,,,,,5017,,,,,0,9,9
Song,Bucket of Broken Dreams,False,2016,Blues Rock,True,5018,2016,,,2016.0,3,3,6
Person,Simone Maurice,,,,,5019,,,,,1,0,1
Person,Diana Wilkinson,,,,,5020,,,,,2,0,2
Song,"Patch Me Up, Henry",True,2024,Jazz Surf Rock,True,5021,,,,2024.0,3,10,13
Person,Yong Zhu,,,,,5022,,,,,3,0,3
Person,Yan Tan,,,,,5023,,,,,2,0,2
Person,Na Xie,,,,,5024,,,,,4,0,4
Person,Yan Tian,,,,,5025,,,,,2,0,2
Person,Cynthia Dixon,,,,,5026,,,,,13,0,13
Person,Xiuying Dong,,,,,5027,,,,,2,0,2
Song,Holes Where Hope Should Be,True,2007,Alternative Rock,True,5028,,,,2007.0,4,10,14
Song,Landsbyens Drøm (Village's Dream),True,2026,Desert Rock,True,5029,,,,2026.0,6,11,17
Person,Wei Shi,,,,,5030,,,,,1,0,1
Person,Jing Wang,,,,,5031,,,,,2,0,2
Person,Richard Reyes,,,,,5032,,,,,1,0,1
Person,Fang Lin,,,,,5033,,,,,3,0,3
RecordLabel,Cube Sonic,,,,,5034,,,,,0,2,2
Album,Skogens Fortelling (The Forest's Tale),,2028,Space Rock,True,5035,2028,,,2028.0,19,4,23
Person,Qiang Qian,,,,,5036,,,,,1,0,1
Person,Xiuying Qian,,,,,5037,,,,,1,0,1
Person,Min He,,,,,5038,,,,,17,0,17
RecordLabel,Cadenza Noir,,,,,5039,,,,,0,2,2
Song,Eldgamle Stier (Ancient Paths),True,2026,Lo-Fi Electronica,True,5040,2023,,,2026.0,7,4,11
Person,Astrid Weinhold,,,,,5041,,,,,1,0,1
Person,Janin Hartmann,,,,,5042,,,,,2,0,2
Person,Meik Plath,,,,,5043,,,,,4,0,4
RecordLabel,Toten Sounds,,,,,5044,,,,,0,1,1
RecordLabel,Distrito Sonoro,,,,,5045,,,,,0,3,3
Album,Høstens Melodi (Autumn's Melody),,2007,Americana,True,5046,,,2007,2007.0,5,8,13
Person,Jie Cao,,,,,5047,,,,,2,0,2
Person,Dennis Bush,,,,,5048,,,,,5,0,5
Person,Robert Knight,,,,,5049,,,,,8,0,8
Person,Xiuying Liang,,,,,5050,,,,,2,0,2
Song,Whispers of Summer Wings,True,1997,Emo/Pop Punk,True,5051,,,,1997.0,3,13,16
Person,Falko Mielcarek,,,,,5052,,,,,1,0,1
Song,Sunlit Serenade,True,2029,Jazz Surf Rock,True,5053,,,,2029.0,5,3,8
Person,Ping Pan,,,,,5054,,,,,3,0,3
Song,Ephemeral Chorus,False,2029,Indie Rock,True,5055,,,,2029.0,3,6,9
Person,Thomas Carter,,,,,5056,,,,,1,0,1
RecordLabel,Onzième Sonore,,,,,5057,,,,,0,6,6
Song,Rhythm of the Heated Skies,True,2021,Lo-Fi Electronica,False,5058,2021,,,2021.0,4,4,8
Song,Neon Nights and Velvet Dreams,False,2023,Doom Metal,False,5059,,,,2023.0,3,7,10
Person,Doris Klemt-Junck,,,,,5060,,,,,1,0,1
Album,Sequin Serenade,,2013,Synthwave,True,5061,,,,2013.0,2,10,12
Person,Osamu Hayashi,,,,,5062,,,,,1,0,1
Person,Satomi Aoki,,,,,5063,,,,,2,0,2
Person,Akira Saito,,,,,5064,,,,,1,0,1
Person,Momoko Yamamoto,,,,,5065,,,,,2,0,2
Person,Mikako Kondo,,,,,5066,,,,,1,0,1
Person,Yosuke Ito,,,,,5067,,,,,1,0,1
Song,Retrograde Rhythm,True,2026,Americana,True,5068,2026,,,2026.0,2,5,7
Person,Yan Cheng,,,,,5069,,Ivessa,,,2,0,2
Person,Yong Zhou,,,,,5070,,,,,1,0,1
Person,Lei Xiong,,,,,5071,,,,,1,0,1
Person,Taylor Hayes,,,,,5072,,,,,1,0,1
RecordLabel,Żmierek Sounds,,,,,5073,,,,,0,2,2
Album,Mirror Ball Memories,,2010,Dream Pop,True,5074,2010,,,2010.0,4,7,11
Song,Reflection's Embrace,True,2021,Blues Rock,True,5075,,,2021,2021.0,4,6,10
Person,Amalia Tartaglia,,,,,5076,,,,,3,0,3
Person,Adrien Gonzalez-Duval,,,,,5077,,,,,1,0,1
RecordLabel,Clay Spin,,,,,5078,,,,,0,2,2
Song,The Pool of Self-Obsession,True,2020,Indie Folk,True,5079,2020,,2020,2020.0,2,10,12
Person,Melody Cuevas,,,,,5080,,,,,1,0,1
Person,Christy Lewis,,,,,5081,,,,,1,0,1
Person,Karen Schultz,,,,,5082,,,,,1,0,1
Person,Ryan Baxter,,,,,5083,,,,,1,0,1
Person,Stanley Roberts,,,,,5084,,,,,1,0,1
Person,Christopher Wilcox,,,,,5085,,,,,1,0,1
Person,William Vollbrecht,,,,,5086,,,,,1,0,1
Person,Debbie Mcgrath,,,,,5087,,,,,2,0,2
Song,Echoes of a Lonely Gaze,False,2026,Lo-Fi Electronica,True,5088,2026,,2026,2026.0,13,6,19
Song,Drowning in My Own Image,True,2020,Indie Folk,True,5089,2017,,,2020.0,4,9,13
Person,Gang Huang,,,,,5090,,Dante Cruz,,,1,0,1
Person,Min Li,,,,,5091,,,,,1,0,1
Person,Na Cui,,,,,5092,,,,,1,0,1
Person,Yang Lu,,,,,5093,,,,,1,0,1
Person,Lei Kong,,,,,5094,,,,,2,0,2
Person,Xia Cheng,,,,,5095,,,,,2,0,2
Song,Whispers of the Verdant Farewell,True,2026,Synthwave,True,5096,,,,2026.0,5,6,11
Person,Sandra Miller,,,,,5097,,,,,1,0,1
Person,Michelle Johnson,,,,,5098,,,,,2,0,2
Person,Tina Morgan,,,,,5099,,,,,1,0,1
Song,Sylvan Bride's Lament,False,2010,Oceanus Folk,True,5100,2010,,,2010.0,4,12,16
Person,Ethan Sanchez,,,,,5101,,,,,1,0,1
Person,Yan Fang,,,,,5102,,,,,1,0,1
Person,Xiuying Yin,,,,,5103,,,,,1,0,1
Person,Fang Gu,,,,,5104,,,,,2,0,2
Person,Na Yang,,,,,5105,,,,,1,0,1
Person,Yan Liang,,,,,5106,,,,,5,0,5
Person,Tao Yao,,,,,5107,,,,,2,0,2
Person,Ping Cui,,,,,5108,,,,,2,0,2
Song,Echoes from the Alpine Parting,True,2004,Emo/Pop Punk,True,5109,,,,2004.0,5,6,11
Song,Wilderness Vows at Twilight,True,1991,Indie Pop,True,5110,1991,,,1991.0,2,28,30
Album,Shattered Horizons,,2008,Emo/Pop Punk,True,5111,,,,2008.0,2,3,5
Person,Lei Wang,,,,,5112,,,,,12,0,12
Song,Gravity of Collapse,True,2026,Indie Rock,True,5113,,,,2026.0,7,9,16
Person,Evelyn Hernandez,,,,,5114,,,,,4,0,4
Person,Adam Nelson,,,,,5115,,,,,2,0,2
Person,James Green,,,,,5116,,,,,2,0,2
Person,Kevin Baker,,,,,5117,,,,,4,0,4
Person,Kathryn Sherman,,,,,5118,,,,,4,0,4
Song,Fragments of Yesterday,True,2011,Psychedelic Rock,False,5119,,,,2011.0,3,12,15
Person,Olivia Morgan,,,,,5120,,LIV,,,2,0,2
Person,Brian Holmes,,,,,5121,,,,,1,0,1
Person,Ricky Evans,,,,,5122,,,,,2,0,2
Person,Janet Wood,,,,,5123,,,,,2,0,2
Person,Theresa Bradley,,,,,5124,,,,,3,0,3
Person,Shari Gomez,,,,,5125,,,,,1,0,1
Song,Broken Silent Skies,True,2026,Indie Folk,True,5126,,,,2026.0,2,4,6
Person,Justin Morales,,,,,5127,,,,,1,0,1
Person,Tyler Clay,,,,,5128,,,,,1,0,1
Person,Nicholas Davis,,,,,5129,,,,,2,0,2
Person,William Francis,,,,,5130,,,,,1,0,1
Album,Landfill Lament,,2010,Doom Metal,True,5131,,,,2010.0,3,5,8
Person,Ottilie Fiebig,,,,,5132,,,,,1,0,1
Song,Trash Heap Serenade,True,2007,Speed Metal,True,5133,,,,2007.0,1,9,10
Person,Anastazja Siedlik,,,,,5134,, DA GHOST,,,1,0,1
Person,Liwia Głuszko,,,,,5135,,,,,1,0,1
Person,Mieszko Dorna,,,,,5136,,,,,1,0,1
Person,Wiktor Kazimierczyk,,,,,5137,,,,,1,0,1
Person,Crystal Caldwell,,,,,5138,,,,,1,0,1
Person,Kajetan Ryszkiewicz,,,,,5139,,,,,1,0,1
Person,Sara Hołubowicz,,,,,5140,,,,,2,0,2
RecordLabel,Municipal Groove,,,,,5141,,,,,0,4,4
Song,Discarded Dreams,True,1996,Psychedelic Rock,True,5142,1996,,,1996.0,2,5,7
Person,David Jenkins,,,,,5143,, The Lotus,,,1,0,1
Person,Kathy Phillips,,,,,5144,,Katrix,,,2,0,2
Person,Tammy Griffin,,,,,5145,,,,,1,0,1
Song,Waste Management Waltz,False,2026,Darkwave,True,5146,,,2026,2026.0,6,9,15
Person,Yong Xia,,,,,5147,,Neon Solstice,,,1,0,1
Person,Matthew Williams,,,,,5148,,,,,1,0,1
Person,Lei Jiang,,,,,5149,,,,,2,0,2
Person,Kenneth Moore,,,,,5150,,,,,2,0,2
Person,Linda Santos,,,,,5151,,,,,2,0,2
Person,Jason Garcia,,,,,5152,,,,,1,0,1
RecordLabel,Sonore Horizon,,,,,5153,,,,,0,1,1
Song,Whispers of the Windswept Carriage,True,2020,Indie Folk,True,5154,,,,2020.0,2,9,11
Person,David Glenn,,,,,5155,,,,,1,0,1
Person,Min Chen,,,,,5156,,,,,1,0,1
Person,Johnny Smith,,,,,5157,,,,,2,0,2
Person,Ming Fang,,,,,5158,,,,,1,0,1
Song,Rhythms of the Rolling Journey,True,2029,Desert Rock,True,5159,,,,2029.0,3,8,11
Person,Kimberly Smith,,,,,5160,,,,,2,0,2
Person,Susan Spencer,,,,,5161,,,,,1,0,1
Person,Duane Richardson,,,,,5162,,,,,2,0,2
Person,Brian Garrett,,,,,5163,,,,,2,0,2
Person,Karen Williams,,,,,5164,,,,,1,0,1
Song,Praise Be to My Traveling Soul,True,2020,Doom Metal,True,5165,2020,,,2020.0,3,8,11
Person,Carlos Davis,,,,,5166,,,,,2,0,2
Person,Rebecca Thompson,,,,,5167,,,,,2,0,2
Person,Elizabeth Lin,,,,,5168,,,,,1,0,1
Person,Adam Reid,,,,,5169,,,,,1,0,1
Person,Ashley Moore,,,,,5170,,,,,1,0,1
Person,Nichole Dean,,,,,5171,,,,,1,0,1
RecordLabel,Mestika Sound,,,,,5172,,,,,0,1,1
Album,Echoes of the Wandering Wheels,,2029,Dream Pop,True,5173,,,,2029.0,5,5,10
Person,Christina Mckay,,,,,5174,, NITE,,,1,0,1
Person,Lei Zhou,,,,,5175,,,,,1,0,1
Person,Wei Zheng,,,,,5176,,,,,2,0,2
Person,Jing Zhong,,,,,5177,,,,,1,0,1
Song,Rhythm of Seven Steps,True,2027,Lo-Fi Electronica,True,5178,2027,,,2027.0,3,2,5
Person,Haley Silva,,,,,5179,,,,,1,0,1
RecordLabel,Mighty Bydgoszcz Sound,,,,,5180,,,,,0,1,1
Song,Dancing Through Numbered Paths,True,2018,Dream Pop,True,5181,,,,2018.0,4,11,15
Person,Rosalie Hörle,,,,,5182,,,,,1,0,1
Person,Madeleine Wulf,,,,,5183,,,,,2,0,2
Person,Baptist Gierschner,,,,,5184,,,,,1,0,1
Person,Min Qiu,,,,,5185,,,,,1,0,1
Person,Ante Reinhardt-Hande,,,,,5186,,,,,7,0,7
Person,Guiying Cai,,,,,5187,,,,,4,0,4
Song,Hopscotch Heartbeat,True,2012,Synthwave,True,5188,,,,2012.0,2,7,9
Person,Kimberly Hernandez,,,,,5189,,,,,1,0,1
Person,Matthew Conner PhD,,,,,5190,,,,,1,0,1
Person,Caroline Williams,,,,,5191,,,,,1,0,1
Person,Michelle Ellis,,,,,5192,,,,,2,0,2
Person,Jacob Rogers,,,,,5193,,,,,2,0,2
RecordLabel,Ophelia Pulse,,,,,5194,,,,,0,2,2
Song,The Geometric Waltz,True,2027,Dream Pop,True,5195,2027,,,2027.0,3,8,11
Person,Xiuying Fan,,,,,5196,, Leo Winter,,,1,0,1
Person,James Nolan,,,,,5197,,,,,1,0,1
Person,Ping Zou,,,,,5198,,,,,1,0,1
Person,William Sullivan,,,,,5199,,,,,2,0,2
Person,Xia Qin,,,,,5200,,,,,1,0,1
Person,Nichole Cruz,,,,,5201,,,,,1,0,1
Person,Heather Pollard,,,,,5202,,,,,1,0,1
Song,Linguistic Labyrinths,True,2007,Emo/Pop Punk,True,5203,2007,,,2007.0,3,5,8
Album,Syntax of Shadows,,2028,Indie Folk,True,5204,,,,2028.0,3,8,11
Person,John Howe,,,,,5205,,,,,1,0,1
Person,Xiuying Gong,,,,,5206,,,,,2,0,2
Person,Min Liang,,,,,5207,,,,,1,0,1
Person,Fang Xiao,,,,,5208,,,,,1,0,1
Person,Na Ye,,,,,5209,,,,,2,0,2
Person,Chao Ye,,,,,5210,,,,,2,0,2
Person,Xia Tan,,,,,5211,,,,,1,0,1
Song,Whispers Unraveled,False,2004,Southern Gothic Rock,True,5212,,,,2004.0,2,9,11
Person,Samantha Bullock,,,,,5213,,,,,15,0,15
Song,Grammatical Gymnastics,False,2012,Lo-Fi Electronica,True,5214,,,,2012.0,4,9,13
Person,Kathleen Davis,,,,,5215,,,,,4,0,4
Song,Twilight's Gypsy Memories,True,2018,Jazz Surf Rock,True,5216,2018,,,2018.0,3,7,10
Person,Yang Liao,,,,,5217,,,,,1,0,1
Song,Sunset Over Wandering Hearts,True,1996,Blues Rock,True,5218,,,1996,1996.0,2,4,6
Person,Arsenio Berengario,,,,,5219,,,,,1,0,1
Song,Crimson Skies and Distant Love,True,2023,Americana,True,5220,,,,2023.0,2,6,8
Person,Ping Qiao,,,,,5221,,,,,2,0,2
Person,Xia Lin,,,,,5222,,,,,2,0,2
Person,Jun Xiong,,,,,5223,,,,,4,0,4
Album,Echoes of a Romany Farewell,,2017,Doom Metal,True,5224,2017,,,2017.0,2,8,10
Person,Alfredo Ajello,,,,,5225,,,,,4,0,4
Person,Puccio Bixio-Gatto,,,,,5226,,,,,3,0,3
Person,Sonia Porzio,,,,,5227,,,,,1,0,1
Person,Vittorio Tamburello,,,,,5228,,,,,2,0,2
Person,Janet Cunningham,,,,,5229,,,,,2,0,2
RecordLabel,Yandex Rhythm,,,,,5230,,,,,0,2,2
RecordLabel,Shrine Studios,,,,,5231,,,,,0,1,1
Song,Whispers of Ancient Branches,True,2009,Emo/Pop Punk,True,5232,,,,2009.0,6,8,14
Album,Twilight Between Legends,,2004,Dream Pop,True,5233,2004,,,2004.0,1,11,12
Person,Tao Peng,,,,,5234,,,,,1,0,1
Person,Li Liao,,,,,5235,,,,,2,0,2
Person,Xiuying Cui,,,,,5236,,,,,2,0,2
Person,Xia Kong,,,,,5237,,,,,1,0,1
Song,Shadows of Forgotten Myths,True,2016,Jazz Surf Rock,True,5238,2016,,,2016.0,2,6,8
Person,Prerak Keer,,,,,5239,,,,,1,0,1
Person,Gokul Konda,,,,,5240,,,,,1,0,1
Person,Indranil Vala,,,,,5241,,,,,2,0,2
RecordLabel,Resonant Valley,,,,,5242,,,,,0,3,3
Song,The Woodland's Silent Chronicle,True,2027,Jazz Surf Rock,True,5243,2024,,,2027.0,2,4,6
Person,Ping Lei,,,,,5244,,,,,1,0,1
Person,Guiying Hou,,,,,5245,,,,,2,0,2
Person,Yong Cui,,,,,5246,,,,,1,0,1
Song,Polaroid Memories,True,2024,Indie Folk,True,5247,,,,2024.0,1,10,11
Person,Yang Cui,,,,,5248,,,,,1,0,1
Person,Xiuying Xiang,,,,,5249,,,,,2,0,2
Person,Tao Ma,,,,,5250,,,,,2,0,2
Person,Tao Huang,,,,,5251,,,,,2,0,2
Person,Xia Liao,,,,,5252,,,,,1,0,1
Person,Tao Long,,,,,5253,,,,,2,0,2
Song,Sunset on Asphalt,True,2028,Blues Rock,True,5254,2028,,,2028.0,5,7,12
Person,Orazio Curatoli,,,,,5255,,,,,1,0,1
Person,Dolores Tasso,,,,,5256,,,,,3,0,3
Person,Renzo Dallapé,,,,,5257,,,,,2,0,2
Person,Gianfranco Falier,,,,,5258,,,,,11,0,11
RecordLabel,Saint Sound Studios,,,,,5259,,,,,0,2,2
Album,Young and Restless,,2010,Doom Metal,True,5260,,,,2010.0,2,6,8
Person,Ming Zhou,,,,,5261,,,,,1,0,1
Person,Xia Pan,,,,,5262,,,,,2,0,2
Person,Min Peng,,,,,5263,,,,,1,0,1
Song,Faded Denim Days,True,2007,Doom Metal,True,5264,2007,,,2007.0,3,9,12
Album,Brass Whispers in Ascending Harmony,,2002,Speed Metal,True,5265,,,2002,2002.0,4,6,10
Person,Guiying Hou,,,,,5266,,,,,5,0,5
Song,Tripartite Fanfare of Metallic Voices,True,2027,Space Rock,True,5267,,,2027,2027.0,2,6,8
Person,Jing Lai,,,,,5268,,,,,1,0,1
Person,Gang Du,,,,,5269,,,,,1,0,1
Person,Xia Wei,,,,,5270,,,,,1,0,1
Person,Yong Meng,,,,,5271,,,,,2,0,2
RecordLabel,Jevany Groove,,,,,5272,,,,,0,2,2
